LAMMPS data file generated by STL2LMP v6.0 / 14 Aug 2019 on Sun Oct 27 16:12:44 2019

   5659 atoms
   1397 bonds
    518 angles

   8 atom types
   4 bond types
   1 angle types

   -41.123183978    10.606816022 xlo xhi
   -23.061345457    -0.743945457 ylo yhi
   -34.155000000    34.155000000 zlo zhi
    14.766000000     0.000000000     0.000000000 xy xz yz

Masses

   1  15.999000 # O
   2  40.078000 # Ca
   3  28.085000 # Si
   4   1.007940 # H
   5  15.999000 # Oh
   6  15.999000 # Ow
   7  40.078000 # Cw
   8   1.007940 # Hw

Pair Coeffs

   1   0.0000000000   0.0000000000 # O
   2   0.0000000000   0.0000000000 # Ca
   3   0.0000000000   0.0000000000 # Si
   4   0.0000000000   0.0000000000 # H
   5   0.0000000000   0.0000000000 # Oh
   6   0.0000000000   0.0000000000 # Ow
   7   0.0000000000   0.0000000000 # Cw
   8   0.0000000000   0.0000000000 # Hw

Bond Coeffs

   1     0.0000     0.0000 # Ow-Hw
   2     0.0000     0.0000 # Oh-H
   3     0.0000     0.0000 # O-Si
   4     0.0000     0.0000 # Oh-Si

Angle Coeffs

   1     0.0000     0.0000 # Hw-Ow-Hw

Atoms # full

    166      1   5    -1.108333050   -19.381609013   -21.340977490    18.352611940   2   0   0 # Oh
    167      1   2     1.430000000    -8.311113532    -4.184505390    20.789000870   1   0   0 # Ca
    168      1   1    -1.248333050   -21.309731108   -22.401052189    20.738906892   2   0   0 # O
    169      1   1    -1.248333050    -3.546321178    -1.394835130    18.443691900   1   0   0 # O
    170      1   1    -1.248333050    -2.850838600    -2.700400812    11.815347811   1   0   0 # O
    171      1   2     1.430000000    -4.616113532    -4.184505390    11.384995000   1   0   0 # Ca
    172      1   3     1.720000000    -6.783141178    -1.394835130    19.855431280   1   0   0 # Si
    173      1   1    -1.248333050    -2.732598599    -2.700400812    20.738906892   1   0   0 # O
    174      1   1    -1.248333050    -4.617871177    -1.394835130    13.138284230   1   0   0 # O
    175      1   1    -1.248333050   -17.496491108   -22.401052189    20.738906892   2   0   0 # O
    176      1   1    -1.248333050   -17.614731108   -22.401052189    11.815347811   2   0   0 # O
    177      1   3     1.720000000    -3.088141177    -1.394835130    12.660114440   1   0   0 # Si
    178      1   3     1.720000000    -2.496941177    -1.394835130    19.878201270   1   0   0 # Si
    179      1   2     1.430000000    -4.616113532    -4.184505390    20.789000870   1   0   0 # Ca
    180      1   2     1.430000000   -21.234825305   -18.132856691    -0.000000000   1   0   0 # Ca
    181      1   5    -1.108333050   -13.855617248    -1.004281294     2.573008870   0   0   0 # Oh
    182      1   1    -1.248333050   -23.112996567   -22.233671973     0.430352811   1   0   0 # O
    183      1   5    -1.016430273   -21.233067660   -20.922526951     7.923956520   1   0   0 # Oh
    184      1   1    -1.248333050   -23.118340239   -19.616961269     0.430352811   1   0   0 # O
    185      1   7     1.700000000   -23.096247574   -19.494215777     4.508458020   1   0   0 # Cw
    186      1   7     1.700000000   -26.791247575   -19.494215778     4.508458020   1   0   0 # Cw
    187      1   5    -1.108333050   -10.164329824    -0.976384591     6.967616940   0   0   0 # Oh
    188      1   2     1.430000000   -21.234825305   -18.132856691     9.404005870   1   0   0 # Ca
    189      1   5    -1.108333050   -24.927540367   -21.759428029     4.850007870   1   0   0 # Oh
    190      1   1    -1.248333050   -27.366767660   -20.922526951     2.732398800   1   0   0 # O
    191      1   1    -1.248333050   -22.489367660   -20.922526950     2.732398800   1   0   0 # O
    192      1   1    -1.248333050   -25.999617660   -20.922526951     7.058696900   1   0   0 # O
    193      1   1    -1.248333050   -26.695100239   -19.616961269     0.430352811   1   0   0 # O
    194      1   3     1.720000000   -23.353997660   -20.922526951     1.275119440   1   0   0 # Si
    195      1   2     1.430000000   -24.929825306   -18.132856691    -0.000000000   1   0   0 # Ca
    196      1   3     1.720000000   -24.927484122   -21.848697478     6.421137180   1   0   0 # Si
    197      1   1    -1.248333050   -23.708717660   -20.922526951     7.058696900   1   0   0 # O
    198      1   1    -1.248333050   -24.928067660   -20.922526951     1.753289230   1   0   0 # O
    199      1   1    -1.248333050   -26.697146566   -22.233671973     0.430352811   1   0   0 # O
    200      1   3     1.720000000   -26.457797660   -20.922526951     1.275119440   1   0   0 # Si
    201      1   2     1.430000000   -24.929825306   -18.132856691     9.404005870   1   0   0 # Ca
    202      1   2     1.430000000   -26.775567660   -20.922526951    11.384995000   1   0   0 # Ca
